restaurantID;name;location;reviewCount;rating;categories;address;Hours;GoodforKids;AcceptsCreditCards;Parking;Attire;GoodforGroups;PriceRange;TakesReservations;Delivery;Takeout;WaiterService;OutdoorSeating;WiFi;GoodFor;Alcohol;NoiseLevel;Ambience;HasTV;Caters;WheelchairAccessible;webSite;phoneNumber;filReviewCount;totalReviews;picturesLinksArray;collegeScore;dateScore;wineScore;beerScore;longitute;latitude;fullAddress
P3NfoMjBy_o2BTNNZ-5okg;Apothéke;Apothéke - Chinatown - New York, NY;563;4;Nightlife, Bars, Lounges, METADATA;9 Doyers St (between Bowery & Chatham Sq) New York, NY 10013 Neighborhoods: Chinatown, Civic Center;Mon-Sat 6:30 pm - 2 am Sun 8 pm - 2 am;;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Loud;Classy, Trendy;No;;No;http://www.apothekenyc.com/;(212) 406-0400;51;1493;['https://s3-media0.fl.yelpcdn.com/bphoto/YIzf8_cqxipU9mj7ZfwwYg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/NSOw-rshQkq2vM5eb-XYyw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ovQE3vhXaNeAL9lMSXUq9A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/oVRibPlzrbeOnLSpqC_lvA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/jh_0-Td5uGOlUsM5z-6QHg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/zseeXcnztIdM_iFh4EmOBA/l.jpg'];0.0053583389149363695;0.09377093101138648;0.006697923643670462;0.007367716008037508;-73.9981634;40.7143873;Apothéke, 9, Doyers Street, Chinatown, Manhattan, New York County, City of New York, New York, 10013, United States
IIvXlBTC9-Yy3k7H4t88IQ;Dorrian's Red Hand;Dorrian's Red Hand - Yorkville - New York, NY;96;2,5;Nightlife, Bars, Pubs, Restaurants, METADATA;1616 2nd Ave New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;No;Dinner;Full Bar;Very Loud;;Yes;;No;;(212) 772-6660;15;239;['https://s3-media0.fl.yelpcdn.com/bphoto/wzfeEC0FQKEKOV7iySE6Gg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/sXATY5xcNhAvduikQDBFCA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/sLuU5wtF7AJMEcCTqRW_MA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/PT-C-G_rQvtb4jkqEqirkQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/F3rf42AjhYp9AdI5Zp1b9Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/gqoQQRqQE1nse8JQw-jWHA/l.jpg'];0.09623430962343096;0.012552301255230125;0.0041841004184100415;0.08368200836820083;-73.9525898;40.7763756;Dorrian's, 1616, 2nd Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10028, United States
R5jpETY0OshPn-AeJjs0fA;Dos Caminos;Dos Caminos - SoHo - New York, NY;358;3;Restaurants, Mexican, Nightlife, Bars, METADATA;475 W Broadway (between Houston St & Prince St) New York, NY 10013 Neighborhood: SoHo;;No;Yes;Street;Casual;Yes;$$$;Yes;No;Yes;Yes;Yes;No;Dinner;Full Bar;Average;Trendy;No;Yes;Yes;http://www.doscaminos.com;(212) 277-4300;43;1234;['https://s3-media0.fl.yelpcdn.com/bphoto/0Q_W1gcSGPL93_Nl2I9MSQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/tXVCCVjyDy6nvj-EILbmEg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/38tDX65FDiEJ1R3qAYUtGA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TAi72S9phPqZ800aenyOKQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TFEGcbRownfzYdejDtDDxw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ZHsBc4_N0JI4AGLLLyIcWw/l.jpg'];0.0032414910858995136;0.02593192868719611;0.012155591572123177;0.01539708265802269;-73.999973;40.7266786;Dos Caminos, 475, West Broadway, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States
nVIVqx1qXm_cXtLwcJ5JJQ;Bar Veloce;Bar Veloce - East Village - New York, NY;111;3,5;Nightlife, Bars, Wine Bars, Restaurants, Italian, METADATA;175 2nd Ave (between 11th St & 12th St) New York, NY 10003 Neighborhood: East Village;Mon-Sun 5 pm - 3 am;No;Yes;Street;Casual;No;$$;No;No;No;No;No;;Late Night;Beer & Wine Only;Very Loud;;No;;No;http://www.barveloce.com/;(212) 260-3200;4;221;['https://s3-media0.fl.yelpcdn.com/bphoto/9iXbHxKp11WlSo-iyZMWqw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/AxCMZFDze9wnPXKrT9wDGA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/DDH6xOVfF2tShwGvwE7bQQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/wjl6UXDGmM5QM5URXgbaiQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/fb_HrRLftyk5eJAygPYJhQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/0HmM0PvPyGW20QHOXs8P-g/l.jpg'];0.004524886877828055;0.18552036199095023;0.7239819004524887;0.03167420814479638;-74.0018859;40.7281515;Bar Veloce, 146, West Houston Street, University Village, Greenwich Village, Manhattan, New York County, City of New York, New York, 10012, United States
t_IXO90SSJz4pt5GLD2lTA;Playwright Celtic Pub;Playwright Celtic Pub - Midtown West - New York, NY;55;3;Restaurants, American (New), Nightlife, Bars, Pubs, METADATA;732 8th Ave (between 45th St & 46th St) New York, NY 10036 Neighborhoods: Midtown West, Theater District;Mon-Sun 10 am - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;Yes;Free;Late Night, Dinner;Full Bar;Average;Casual;Yes;;Yes;http://www.playwrightcelticpubnyc.…;(212) 354-8404;14;422;['https://s3-media0.fl.yelpcdn.com/bphoto/CQ6iueK75MaXKG_haDdQTw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/i_c1wV5Xmrbua2_UcMaiWQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/jPNzyV4GbYnriFsO-WVrzg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/uW0NowpMJ1zG_lYSjyO6Lg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/-BpHpTrPvAW4qe1_Emsyuw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TnWMGt39Nzny8HBNVJaOIw/l.jpg'];0.0;0.0071090047393364926;0.026066350710900472;0.16113744075829384;-73.98793014250461;40.759327150000004;Playwright Celtic Pub, 732, 8th Avenue, Manhattan Community Board 5, Manhattan, New York County, City of New York, New York, 10036, United States
aiRctIzCj9J3UqBHd-Z3HQ;Please Don't Tell;Please Don't Tell - East Village - New York, NY;760;4;Nightlife, Bars, Lounges, METADATA;113 St. Marks Pl (between 1st Ave & Avenue A) New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Fri 6 pm - 2 am Sat-Sun 6 pm - 4 am;;Yes;Street;;No;$$$;;;;;No;;;Full Bar;Average;Trendy, Intimate;No;;No;http://www.pdtnyc.com;(212) 614-0386;43;1890;['https://s3-media0.fl.yelpcdn.com/bphoto/81yieE6k3DEtbBx5vzI1ng/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/FVv1bbUaKOrnMTDJnoW1mA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/YDMF6-04JeKyoOriWyvFuQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/YCrUryKnqKybyQ9NleC7GA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TyuxvY_dGU5QoGQBq49N5A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/fXYCuxuNFshFgkK-ZGlAtQ/l.jpg'];0.005291005291005291;0.07989417989417989;0.01164021164021164;0.0380952380952381;-73.983769;40.7271211;Please Don't Tell, 113, Saint Mark's Place, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10009, United States
pfmAcS-g6SiNG0KlLvrqnA;Beauty & Essex;Beauty & Essex - Lower East Side - New York, NY;656;3,5;Nightlife, Bars, Restaurants, American (New), METADATA;146 Essex St (between Rivington St & Stanton St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Thu, Sun 5 pm - 1 am Fri-Sat 5 pm - 2 am Sat-Sun 11:30 am - 3 pm;No;Yes;Street;Dressy;Yes;$$$;Yes;No;No;Yes;No;No;Dinner;Full Bar;Very Loud;Trendy;No;No;Yes;http://www.beautyandessex.com/;(212) 614-0146;89;3778;['https://s3-media0.fl.yelpcdn.com/bphoto/T0KCvQyqHSClgUQhO02slQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/QvEEG3s5v5RnK7jUfhKOLA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TxNOpPs9Rb9L_bLo6LQF3w/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Tc2afU4_1OyNcheoX9fcug/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/RtOkQ5A4M739E_wQ5eEsjA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/5033QFgLl8x-e3EBvJLx3g/l.jpg'];0.0026469031233456856;0.07252514557967178;0.03811540497617787;0.008205399682371625;-73.9870469;40.7204577;Beauty & Essex, 146, Essex Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States
iQB37FNqD_G5_QMrp9ovnw;Jadis;Jadis - Lower East Side - New York, NY;266;4;Restaurants, French, Nightlife, Bars, Wine Bars, METADATA;42 Rivington St (between Freeman Aly & Chrystie St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Thu 5 pm - 12 am Fri-Sat 5 pm - 2 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;No;Late Night, Dinner;Beer & Wine Only;Average;Casual;No;No;No;http://www.jadisnyc.com;(212) 254-1675;5;518;['https://s3-media0.fl.yelpcdn.com/bphoto/vvu4sLuJqUJ8_OdF6kXHBQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/lcyKY9mDZcgJc1uzNNj2TA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/EgysxD9rL7zgFlVzf4igpg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/i5bZ8ijbW2WTe08ReeuLnA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/xTtbKdPF-uuFI3y3UoTnqw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/WIIY8_DbkmEgE7f3po-vLQ/l.jpg'];0.003861003861003861;0.19305019305019305;0.7857142857142857;0.04247104247104247;-73.9893874;40.7204089;Jadis, 42, Rivington Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States
RDhaYdyWDJWyBkH0T7URuQ;Barracuda;Barracuda - Chelsea - New York, NY;67;3,5;Nightlife, Bars, Gay Bars, METADATA;275 W 22nd St (between 7th Ave & 8th Ave) New York, NY 10011 Neighborhood: Chelsea;;;No;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;;Yes;;No;;(212) 645-8613;7;135;['https://s3-media0.fl.yelpcdn.com/bphoto/-DOdnybDk-wgLelYc7JWvg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/5r-Sqs801eR-Pwrq8lOa3g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Ddl-dM2TVXvlN-N4SxbM0A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/WQgDae07fIQ3KmhzTCtHeQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/z2AxOu08Kx-QMjm6-hZGYw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/NhpkQT5d5CRMnteeZgTGJg/l.jpg'];0.0;0.014814814814814815;0.007407407407407408;0.022222222222222223;-73.998373;40.7445405;Barracuda Bar, 275, West 22nd Street, Chelsea, Manhattan, New York County, City of New York, New York, 10011, United States
a8CdwY4uFIP4nXkl4V5EEg;Little Branch;Little Branch - West Village - New York, NY;581;4;Nightlife, Bars, Lounges, METADATA;22 7th Ave S (between Carmine St & Leroy St) New York, NY 10014 Neighborhood: West Village;Mon-Sat 7 pm - 3 am;;No;Street;;No;$$$;;;;;No;;;Full Bar;Average;Intimate;No;;No;;(212) 929-4360;40;1056;['https://s3-media0.fl.yelpcdn.com/bphoto/zNCwpssakKdLp6Q1XbqqZQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/MbGtoz_oIUV6vsQaRhwWVw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/awcUgZdkuaozA5BRR1j2qA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/c358gdYKC-dEdgAUhapRfw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/uI0qujtHhqEOIN6BX8v1VA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/xsP56y3d7xQJIDQ56w4b6g/l.jpg'];0.007575757575757576;0.14772727272727273;0.015151515151515152;0.02556818181818182;-74.0050252;40.7301156;Little Branch, 22, Leroy Street, University Village, West Village, Manhattan, New York County, City of New York, New York, 10014, United States
_KIjhnsaui-wF9OePRZ5NA;Gottino;Gottino - West Village - New York, NY;138;4;Nightlife, Bars, Wine Bars, Restaurants, Italian, METADATA;52 Greenwich Ave (between Charles St & Perry St) New York, NY 10011 Neighborhood: West Village;Mon-Fri 8 am - 2 am Sat-Sun 10 am - 2 am;No;Yes;Street;Casual;No;$$;No;No;No;Yes;Yes;Free;Dinner, Brunch;Beer & Wine Only;Average;Casual, Intimate;No;No;No;http://www.ilmiogottino.com;(212) 633-2590;19;313;['https://s3-media0.fl.yelpcdn.com/bphoto/FXAxoYgcpQyfl2k7z6kQGw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/C7Zmh3BLCMhu1_R963nnMQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/DMi6Uf662Y5-ap2ScYE9Qw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/WhiwTAokCqOo1GYv7YlMbQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/KKtIjDmKL2lSd66txMtQOg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Q7TemmEKtu5EPXIuBjrLlQ/l.jpg'];0.0;0.1597444089456869;0.6741214057507987;0.019169329073482427;-74.0004381;40.7357734;Gottino Enoteca Salumeria, 52, Greenwich Avenue, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10011, United States
NMuZQuK6UU32VlSF6khh0w;Stout NYC;Stout NYC - Midtown West - New York, NY;407;3,5;Restaurants, Irish, Nightlife, Bars, Pubs, American (Traditional), METADATA;133 W 33rd St (between Avenue Of The Americas & West 33rd St) New York, NY 10001 Neighborhood: Midtown West;Mon, Sun 11:30 am - 2 am Tue 11:30 am - 3 am Wed-Sat 11:30 am - 4 am;No;Yes;Garage, Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;Free;Late Night, Dinner;Full Bar;Loud;Casual;Yes;No;Yes;http://www.stoutnyc.com;(212) 629-6191;38;996;['https://s3-media0.fl.yelpcdn.com/bphoto/AqbERunWTu5cJk8HgXB3gA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/rxt-vUboMkZFIl3BEfd5iA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Le6i-I9LWUGSJ9PUQXQopQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/MPb2ybgqKtj-Flu39mx3qw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/E-47OPB8p_-JLXDRG1Z1zA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/hmdvUYXBuuJLmHUVfF_TKw/l.jpg'];0.02108433734939759;0.014056224899598393;0.019076305220883535;0.4146586345381526;-73.9898031;40.7499483;Stout NYC, 133, West 33rd Street, Chelsea District, Manhattan, New York County, City of New York, New York, 10001, United States
XghOzJn16M-nvaKMOdC5og;Verlaine;Verlaine - Lower East Side - New York, NY;628;4;Nightlife, Bars, Restaurants, Tapas/Small Plates, METADATA;110 Rivington St (between Essex St & Ludlow St) New York, NY 10002 Neighborhood: Lower East Side;Mon, Sun 5 pm - 1 am Tue-Wed 5 pm - 2 am Thu-Sat 5 pm - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;No;Late Night, Dinner;Full Bar;Average;Trendy;No;No;Yes;http://verlainenyc.com;(212) 614-2494;27;1489;['https://s3-media0.fl.yelpcdn.com/bphoto/nhYw6SOnjsiqJfw7r4eEng/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/CeD_9sVrIE3N1B0dVrm4og/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Qu5xBpt-Ez0qpQTcUFKJBg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/PMuM4Dhx7NLdLbMuINOnmw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dj_9yfgPONgk45Vyq4K0Cw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/c38o7VeVPqB_hSxuHQVF_g/l.jpg'];0.002686366689053056;0.07723304231027535;0.02887844190732035;0.026192075218267292;-73.9878219;40.7200177;Verlaine, Rivington Street, Manhattan Community Board 3, Manhattan, New York County, City of New York, New York, 10002, United States
OmgYgPGvf0a8Gz_jWEpLFQ;The Standard, High Line;The Standard, High Line - West Village - New York, NY;150;3,5;Event Planning & Services, Hotels, Hotels & Travel, Nightlife, Bars, METADATA;848 Washington St (between 13th St & Little W 12th St) New York, NY 10014 Neighborhoods: West Village, Meatpacking District;;;Yes;Valet;;Yes;$$$;;;;;Yes;Free;;Full Bar;Loud;Trendy;Yes;;Yes;http://www.standardhotels.com/new-…;(212) 645-4646;26;742;['https://s3-media0.fl.yelpcdn.com/bphoto/N6X1eTKqE5dUnbNdmNp1ww/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/4FxWHpyo9HAcSdeysX7GQw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/2kbIN2r81wUonleBd64BiQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/uD1Viprsc2G1juz27Yz16Q/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/L2C3dZaP8bKu359zO8WJOw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/TJludBZmMfB3RZhlAvII6g/l.jpg'];0.0026954177897574125;0.014824797843665768;0.0215633423180593;0.04177897574123989;-74.0079129;40.7408822;The Standard Ice Rink, High Line, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States
Z2sNzskjS8Ck0plppRBJIg;Ed's Lobster Bar;Ed's Lobster Bar - SoHo - New York, NY;374;4;Restaurants, Seafood, Diners, Nightlife, Bars, METADATA;222 Lafayette St (between Kenmare St & Spring St) New York, NY 10012 Neighborhood: SoHo;Mon-Fri 12 pm - 3 pm Mon-Thu 5 pm - 11 pm Fri 5 pm - 12 am Sat 12 pm - 12 am Sun 12 pm - 9 pm;No;Yes;Street;Casual;No;$$$;No;Yes;Yes;Yes;No;No;Dinner;Full Bar;Average;Casual;No;No;Yes;http://www.lobsterbarnyc.com/;(212) 343-3236;36;1082;['https://s3-media0.fl.yelpcdn.com/bphoto/QGFhA3yG2QdGnW_sOB8s9A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/nvPt5lkFen5F89Pul4WxOA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/6qKDIiYA_iFessay_hdRnQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/QR1bvvq7R52xBBAmiNH8OQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/4XYm_EdxF9nK0Wpqhd2eMw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/LHWcOp1FhIvRq-vpb26QTQ/l.jpg'];0.0027726432532347504;0.02310536044362292;0.06469500924214418;0.03974121996303143;-73.9975572;40.7220413;Ed's Lobster Bar, Lafayette Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10012, United States
4nohlTsGHEDdpwYkRTt-fA;Rudy's Bar & Grill;Rudy's Bar & Grill - Hell's Kitchen - New York, NY;470;4;Nightlife, Bars, Dive Bars, METADATA;627 9th Ave (between 44th St & 45th St) New York, NY 10036 Neighborhoods: Hell's Kitchen, Midtown West, Theater District;Mon-Sat 8 am - 4 am Sun 12 pm - 4 am;;No;Street;;Yes;$;;;;;Yes;;;Full Bar;Loud;Divey;Yes;;No;http://rudysbarnyc.com;(646) 707-0890;45;1164;['https://s3-media0.fl.yelpcdn.com/bphoto/rtnb3fJoNnB50JlLZKm_Hw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/NTUWU_yYlHkbp9xhgocb1g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/xQasXvKaYs-WLJ3xjoqjxg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/8IuTBHL1-i1wCfh7rtzNkA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/nq4c3JSbYCWYDuG14dmpaw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/geDQHnmJcYsu6aCm3FEcoA/l.jpg'];0.02577319587628866;0.012027491408934709;0.003436426116838488;0.4733676975945017;-73.9917263;40.759988;Rudy's Bar & Grill, 627, 9th Avenue, Manhattan Community Board 4, Manhattan, New York County, City of New York, New York, 10036, United States
ErMFay-6o83QB2P1k4ALAg;1020 Bar;1020 Bar - Morningside Heights - New York, NY;66;3,5;Nightlife, Bars, Dive Bars, METADATA;1020 Amsterdam Ave (between 111th St & Cathedral Pky) New York, NY 10025 Neighborhood: Morningside Heights;;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Average;;Yes;;Yes;;(212) 531-3468;13;138;['https://s3-media0.fl.yelpcdn.com/bphoto/NarDkqqNlaGrvMevzWBKOA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/qad6s5wNd4e-rkCIvH2W-A/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/pEf2RO-_FEBQgtpG5es3FQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/34mNPpKJi_5Ez0Gj-dOVeA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/3aZFCmKFhF5grBvLdEiqTw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/I8TEDH_ShXcQecgdUgLzTg/l.jpg'];0.18115942028985507;0.036231884057971016;0.007246376811594203;0.1956521739130435;-73.9619458;40.7710341;Lexington Bar and Books, 1020, Lexington Avenue, Manhattan Community Board 8, Manhattan, New York County, City of New York, New York, 10021, United States
vHBKc-ka_goJPxtHt8Zcvw;Cubbyhole;Cubbyhole - West Village - New York, NY;143;3,5;Nightlife, Bars, Gay Bars, METADATA;281 W 12th St (between 4th St & Greenwich Ave) New York, NY 10014 Neighborhood: West Village;Mon-Fri 4 pm - 4 am Sat-Sun 2 pm - 4 am;;No;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;Casual;Yes;;No;http://cubbyholebar.com;(212) 243-9041;19;408;['https://s3-media0.fl.yelpcdn.com/bphoto/bUXkKEPOmFR0YApus15Hag/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Mm8CfAdZyV3yb5Xar-C7dg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/z6pqj7kbykiF-YVqGhrH0g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/U10SS7TIqBM-URLIfXPubQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/9pcwyzz889cz-dD-tP8Hzw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/uNx9VU7sW5oEq876Xwm4gw/l.jpg'];0.004901960784313725;0.01715686274509804;0.004901960784313725;0.03676470588235294;-74.0037475;40.7376427;cubbyhole, 281, West 12th Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10014, United States
1PBlkYAEFhc0cpqNNvlkWg;Ear Inn;Ear Inn - South Village - New York, NY;164;4;Nightlife, Bars, Restaurants, American (New), METADATA;326 Spring St (between Washington St & Greenwich St) New York, NY 10013 Neighborhood: South Village;Mon-Sun 12 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;Yes;Yes;No;No;Lunch, Dinner;Full Bar;Average;Divey, Casual;Yes;No;Yes;http://www.earinn.com;(212) 226-9060;16;422;['https://s3-media0.fl.yelpcdn.com/bphoto/NHMR4tmon48Ld0HVcmIFCQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/A67QUAyQaVw8GDqBYrp9yg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Be7s1MxHA6IaWxG4BBh5Xw/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/ViKntjLR6_pS3ycPu3VmFg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/wEGRFLMC6ZgwPwAZk63jVA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/yF9YNC4Z7nH9QUrEAtbFfg/l.jpg'];0.0;0.016587677725118485;0.054502369668246446;0.2132701421800948;-74.0094874;40.7259033;Ear Inn, 326, Spring Street, Manhattan Community Board 2, Manhattan, New York County, City of New York, New York, 10013, United States
nI1UYDCYUTt23TpGxqnLKg;Buddakan;Buddakan - Chelsea - New York, NY;1139;4;Restaurants, Chinese, Nightlife, Bars, Asian Fusion, METADATA;75 9th Ave (between 15th St & 16th St) New York, NY 10011 Neighborhoods: Chelsea, Meatpacking District;;No;Yes;Street;Dressy;Yes;$$$;Yes;No;Yes;Yes;No;No;Dinner;Full Bar;Average;Trendy;No;No;No;http://www.buddakannyc.com;(212) 989-6699;155;4430;['https://s3-media0.fl.yelpcdn.com/bphoto/JJ6WiHxZmX3gKyllSteBmA/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/Vvh36x8Z5YbRZmOmGMtsAQ/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/PyHoUxs4H07urS7EsBF9Dg/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/IVo5p6z8wOM_4eSQ4LZz5g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/1bCaPQr4poL6XTtjQXM70g/l.jpg', 'https://s3-media0.fl.yelpcdn.com/bphoto/dG-VR-AAKneSO6ALAg9LkQ/l.jpg'];0.0020316027088036117;0.08239277652370203;0.03837471783295711;0.002934537246049661;-74.0048429;40.7421638;Buddakan, 75, 9th Avenue, Chelsea District, Manhattan, New York County, City of New York, New York, 10011, United States
