restaurantID;name;location;reviewCount;rating;categories;address;Hours;GoodforKids;AcceptsCreditCards;Parking;Attire;GoodforGroups;PriceRange;TakesReservations;Delivery;Takeout;WaiterService;OutdoorSeating;WiFi;GoodFor;Alcohol;NoiseLevel;Ambience;HasTV;Caters;WheelchairAccessible;webSite;phoneNumber;filReviewCount
xe9qWNyYmsRvNGRPgW-ZcA;Don Bogam BBQ & Wine Bar;Don Bogam BBQ & Wine Bar - Midtown East - New York, NY;307;4;Restaurants, Korean, Barbeque, Nightlife, Bars, Wine Bars, METADATA;17 E 32nd St (between 5th Ave & Madison Ave) New York, NY 10016 Neighborhood: Midtown East;Mon-Thu, Sun 11:30 am - 12 am Fri-Sat 11:30 am - 1 am;No;Yes;Street;Casual;Yes;$$$;Yes;No;Yes;Yes;No;No;Dinner;Full Bar;Average;Trendy;No;No;Yes;http://www.donsbogam.com/;(212) 683-2200;15
hQmH1FWXBWaIBD1tEV9_Hg;The Rum House;The Rum House - Midtown West - New York, NY;69;4;Nightlife, Bars, Lounges, METADATA;The Hotel Edison 228 W 47th St New York, NY 10036 Neighborhoods: Midtown West, Theater District;Mon-Sun 11 am - 4 am;;Yes;;;Yes;$$$;;;;;No;;;Full Bar;Average;Classy, Intimate;No;;;http://www.edisonrumhouse.com;(646) 490-6924;2
hDgpiXE5_d4Is1sJ5kUBQg;Wine:30;Wine:30 - Midtown East - New York, NY;226;4;Nightlife, Bars, Wine Bars, Restaurants, American (New), METADATA;41 E 30th St (between Madison Ave & S Park Ave) New York, NY 10016 Neighborhood: Midtown East;Mon-Sun 11 am - 2 am;No;Yes;Street;Casual;No;$$;Yes;Yes;Yes;Yes;Yes;No;Dinner;Beer & Wine Only;Average;Romantic, Intimate;No;No;Yes;http://www.wine30nyc.com/;(212) 481-0197;21
AlZYxW1hQ3S2sGbtNjo64w;Cibar;Cibar - Gramercy - New York, NY;163;4;Nightlife, Bars, Lounges, METADATA;56 Irving Pl (between 17th St & 18th St) New York, NY 10003 Neighborhood: Gramercy;;;Yes;Street;;Yes;$$$;;;;;Yes;;;Full Bar;Loud;Intimate;No;;No;http://www.cibarlounge.com;(212) 460-5656;7
v1ecJReSMUTYXbdk5YMkHQ;The Skinny;The Skinny - Lower East Side - New York, NY;121;3,5;Nightlife, Bars, Lounges, METADATA;174 Orchard St (between Houston St & Stanton St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Sat 5 pm - 4 am Sun 8 pm - 4 am;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Very Loud;Hipster, Divey, Casual;Yes;;Yes;http://www.theskinnybarlounge.com;(212) 228-3668;28
20eubW9g1CI3Sa1dDCBKKA;Peels;Peels - East Village - New York, NY;405;3,5;Restaurants, American (New), Nightlife, Bars, Lounges, METADATA;325 Bowery (between 2nd St & Bleecker St) New York, NY 10003 Neighborhoods: East Village, NoHo;Mon-Sun 7:30 am - 12 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;Yes;No;Brunch;Full Bar;Average;Hipster, Casual;No;No;Yes;http://www.peelsnyc.com/;(646) 602-7015;46
2ajolU30h6rq66lm-qU1_w;Automatic Slims;Automatic Slims - West Village - New York, NY;58;3,5;Nightlife, Bars, Restaurants, American (Traditional), Mexican, METADATA;733 Washington St (between Bank St & Bethune St) New York, NY 10014 Neighborhood: West Village;Tue-Wed 5:30 pm - 2 am Thu-Sat 5:30 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;No;No;;Late Night;Full Bar;Very Loud;;Yes;;Yes;;(212) 645-8660;5
P3NfoMjBy_o2BTNNZ-5okg;Apothéke;Apothéke - Chinatown - New York, NY;563;4;Nightlife, Bars, Lounges, METADATA;9 Doyers St (between Bowery & Chatham Sq) New York, NY 10013 Neighborhoods: Chinatown, Civic Center;Mon-Sat 6:30 pm - 2 am Sun 8 pm - 2 am;;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Loud;Classy, Trendy;No;;No;http://www.apothekenyc.com/;(212) 406-0400;51
J0B5SLSMYcQpKtSKqgRwjQ;The L Lounge;The L Lounge - Harlem - New York, NY;12;4;Nightlife, Bars, Lounges, METADATA;2141 Frederick Douglass Blvd New York, NY 10026 Neighborhood: Harlem;;;Yes;;;Yes;$$$;;;;;No;;;Full Bar;Average;;Yes;;;;(212) 961-1010;2
IIvXlBTC9-Yy3k7H4t88IQ;Dorrian's Red Hand;Dorrian's Red Hand - Yorkville - New York, NY;96;2,5;Nightlife, Bars, Pubs, Restaurants, METADATA;1616 2nd Ave New York, NY 10021 Neighborhoods: Yorkville, Upper East Side;;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;No;Dinner;Full Bar;Very Loud;;Yes;;No;;(212) 772-6660;15
DGk0ttzHjQ2QY2C0wEjylQ;Le Colonial;Le Colonial - Midtown East - New York, NY;98;3;Restaurants, Vietnamese, Nightlife, Bars, Lounges, METADATA;149 E 57th St (between Lexington Ave & 3rd Ave) New York, NY 10022 Neighborhood: Midtown East;Mon-Fri 12 pm - 3 pm Mon-Thu, Sun 5:30 pm - 10:30 pm Fri-Sat 5:30 pm - 11 pm;No;Yes;Street;Casual;Yes;$$$;Yes;No;Yes;Yes;No;No;Dinner;Full Bar;Quiet;;No;;Yes;http://www.lecolonialnyc.com;(212) 752-0808;24
R5jpETY0OshPn-AeJjs0fA;Dos Caminos;Dos Caminos - SoHo - New York, NY;358;3;Restaurants, Mexican, Nightlife, Bars, METADATA;475 W Broadway (between Houston St & Prince St) New York, NY 10013 Neighborhood: SoHo;;No;Yes;Street;Casual;Yes;$$$;Yes;No;Yes;Yes;Yes;No;Dinner;Full Bar;Average;Trendy;No;Yes;Yes;http://www.doscaminos.com;(212) 277-4300;43
nVIVqx1qXm_cXtLwcJ5JJQ;Bar Veloce;Bar Veloce - East Village - New York, NY;111;3,5;Nightlife, Bars, Wine Bars, Restaurants, Italian, METADATA;175 2nd Ave (between 11th St & 12th St) New York, NY 10003 Neighborhood: East Village;Mon-Sun 5 pm - 3 am;No;Yes;Street;Casual;No;$$;No;No;No;No;No;;Late Night;Beer & Wine Only;Very Loud;;No;;No;http://www.barveloce.com/;(212) 260-3200;4
DGIU5eDcHDw2y0-_UF08yg;Stone Rose Lounge;Stone Rose Lounge - New York, NY;189;3,5;Nightlife, Bars, Lounges, METADATA;Time Warner Ctr 10 Columbus Cir, 4th Fl New York, NY 10019;Mon-Wed 4 pm - 2 am Thu-Fri 4 pm - 3 am Sat 1 pm - 3 am Sun 1 pm - 12 am;;Yes;Garage;;Yes;$$$;;;;;No;;;Full Bar;Loud;Trendy, Upscale;Yes;;Yes;http://gerberbars.com/stone-rose-ny;(212) 823-9769;16
sHzkRr-86LIzIWy5vTZfzA;South's Bar;South's Bar - TriBeCa - New York, NY;81;4;Restaurants, Nightlife, Bars, Lounges, METADATA;273 Church St (between Avenue Of The Americas & Franklin St) New York, NY 10013 Neighborhood: TriBeCa;;No;Yes;Street;Casual;Yes;$$;No;No;Yes;Yes;No;;Dinner;Full Bar;Average;Casual;Yes;;Yes;http://www.southsnyc.com;(212) 219-0640;7
VR8QvH2g-jEG5EfMzA_G9w;Nine Fine Irishmen;Nine Fine Irishmen - The Strip - Las Vegas, NV;292;4;Nightlife, Bars, Pubs, Restaurants, Irish, METADATA;New York New York Hotel & Casino 3790 Las Vegas Blvd S Las Vegas, NV 89109 Neighborhood: The Strip;Mon-Fri 11 am - 2:30 am Sat-Sun 8:30 am - 2:30 am;No;Yes;Garage;Casual;Yes;$$;Yes;No;No;Yes;Yes;No;Late Night, Dinner;Full Bar;Very Loud;Casual;Yes;No;Yes;http://www.ninefineirishmen.com;(702) 740-6463;30
t_IXO90SSJz4pt5GLD2lTA;Playwright Celtic Pub;Playwright Celtic Pub - Midtown West - New York, NY;55;3;Restaurants, American (New), Nightlife, Bars, Pubs, METADATA;732 8th Ave (between 45th St & 46th St) New York, NY 10036 Neighborhoods: Midtown West, Theater District;Mon-Sun 10 am - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;Yes;Yes;Yes;Free;Late Night, Dinner;Full Bar;Average;Casual;Yes;;Yes;http://www.playwrightcelticpubnyc.…;(212) 354-8404;14
L9ylzD1Ah_nPCvT_kb3pVw;Bailey's Corner Pub;Bailey's Corner Pub - Yorkville - New York, NY;29;4;Nightlife, Bars, Pubs, METADATA;1607 York Ave (between 84th St & 85th St) New York, NY 10028 Neighborhoods: Yorkville, Upper East Side;Mon-Sat 11 am - 4 am Sun 12 pm - 4 am;;Yes;Street;;Yes;$;;;;;No;;;Full Bar;Loud;;Yes;;No;;(212) 650-1341;3
cFkcppauE888Dndu6fRFIQ;Back Fence Bar;Back Fence Bar - Greenwich Village - New York, NY;58;3,5;Restaurants, Nightlife, Bars, Dive Bars, METADATA;155 Bleecker St (between Thompson St & Sullivan St) New York, NY 10012 Neighborhood: Greenwich Village;Mon-Sun 4 pm - 4 am;No;Yes;Street;Casual;Yes;$$;No;No;No;Yes;No;;;Full Bar;Loud;Divey;Yes;No;;http://www.thebackfenceonline.com/;(212) 475-9221;8
tgOa-LCSk9t4EgcgC0besA;Mustang Grill & Tequila Lounge;Mustang Grill & Tequila Lounge - CLOSED - Yorkville - New York, NY;131;3;Restaurants, Mexican, Nightlife, Bars, METADATA;1633 2nd Ave (between 84th St & 85th St) New York, NY 10028 Neighborhoods: Yorkville, Upper East Side;;No;Yes;Garage, Street;Casual;Yes;$$;Yes;Yes;Yes;Yes;Yes;Free;Late Night, Dinner;Full Bar;Average;Casual;Yes;;No;http://www.mustanggrill.com;(212) 744-9194;22
VPoHhTsHjwZT_r4Mbrb_4w;Co.;Co. - Chelsea - New York, NY;350;3,5;Restaurants, Pizza, Nightlife, Bars, Italian, METADATA;230 9th Ave (between 24th St & 25th St) New York, NY 10001 Neighborhood: Chelsea;Mon 5 pm - 11 pm Tue-Sat 11:30 am - 11 pm Sun 11 am - 10 pm;No;Yes;Street;Casual;Yes;$$;No;No;Yes;Yes;Yes;No;Dinner;Beer & Wine Only;Average;Trendy, Casual;No;No;Yes;http://www.co-pane.com;(212) 243-1105;42
844H9r0tRQZmxiEtjeTW0A;The Bar Room at The Modern;The Bar Room at The Modern - Midtown West - New York, NY;203;4;Nightlife, Bars, Lounges, Restaurants, French, METADATA;9 W 53rd St Moma (between Avenue Of The Americas & 5th Ave) New York, NY 10019 Neighborhood: Midtown West;Mon-Thu 11:30 am - 10:30 pm Fri-Sat 11:30 am - 11 pm Sun 11:30 am - 9:30 pm;No;Yes;Street;Dressy;Yes;$$$;Yes;No;No;Yes;No;No;Dinner;Full Bar;Loud;Classy, Upscale;No;No;Yes;http://www.themodernnyc.com/#/rest…;(212) 333-1220;9
6dSiCqC9x51PZRMOvdQTpA;Pearl Oyster Bar;Pearl Oyster Bar - West Village - New York, NY;482;4;Restaurants, Seafood, Nightlife, Bars, METADATA;18 Cornelia St (between 4th St & Bleecker St) New York, NY 10014 Neighborhood: West Village;Mon-Fri 12 pm - 2:30 pm Mon-Sat 6 pm - 11 pm;No;Yes;Street;Casual;No;$$$;No;No;Yes;Yes;No;No;Dinner;Beer & Wine Only;Average;Casual;No;No;No;http://www.pearloysterbar.com;(212) 691-8211;44
ciov1avaQaquWRNEXM_7Eg;Hudson Terrace;Hudson Terrace - Hell's Kitchen - New York, NY;285;2;Event Planning & Services, Venues & Event Spaces, Nightlife, Bars, Lounges, METADATA;621 W 46th St (between 11th Ave & West St) New York, NY 10036 Neighborhoods: Hell's Kitchen, Midtown West;Tue-Fri 5 pm - 4 am Sat 10 pm - 4 am Sun 6 pm - 2 am;;Yes;Street;;Yes;$$$;;;;;Yes;;;Full Bar;Very Loud;Trendy;No;;Yes;http://www.hudsonterracenyc.com;(212) 315-9400;138
xQqtpp1wV0vQmtJF1z5VDA;Flatiron Lounge;Flatiron Lounge - Flatiron - New York, NY;299;4;Nightlife, Bars, Lounges, Dance Clubs, METADATA;37 W 19th St (between Avenue Of The Americas & 5th Ave) New York, NY 10011 Neighborhood: Flatiron;Mon-Wed 4 pm - 2 am Thu 4 pm - 3 am Fri 4 pm - 4 am Sat 5 pm - 4 am Sun 5 pm - 2 am;;Yes;Street;;Yes;$$$;;;;;No;;;Full Bar;Average;Classy;No;;Yes;http://www.flatironlounge.com;(212) 727-7741;20
aiRctIzCj9J3UqBHd-Z3HQ;Please Don't Tell;Please Don't Tell - East Village - New York, NY;760;4;Nightlife, Bars, Lounges, METADATA;113 St. Marks Pl (between 1st Ave & Avenue A) New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Fri 6 pm - 2 am Sat-Sun 6 pm - 4 am;;Yes;Street;;No;$$$;;;;;No;;;Full Bar;Average;Trendy, Intimate;No;;No;http://www.pdtnyc.com;(212) 614-0386;43
Iqtus6A4wuguZ2zKjKuylA;Velvet Cigar Lounge;Velvet Cigar Lounge - East Village - New York, NY;54;4,5;Nightlife, Bars, Lounges, Shopping, Tobacco Shops, METADATA;80 E 7th St (between 1st Ave & 2nd Ave) New York, NY 10003 Neighborhood: East Village;Mon-Thu 3 pm - 1 am Fri 3 pm - 2 am Sat 12 pm - 2 am Sun 2 pm - 12 am;;Yes;Street;;Yes;$$;;;;;No;;;No;Average;;Yes;;Yes;http://www.velvetcigars.com/;(212) 533-5582;17
pfmAcS-g6SiNG0KlLvrqnA;Beauty & Essex;Beauty & Essex - Lower East Side - New York, NY;656;3,5;Nightlife, Bars, Restaurants, American (New), METADATA;146 Essex St (between Rivington St & Stanton St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Thu, Sun 5 pm - 1 am Fri-Sat 5 pm - 2 am Sat-Sun 11:30 am - 3 pm;No;Yes;Street;Dressy;Yes;$$$;Yes;No;No;Yes;No;No;Dinner;Full Bar;Very Loud;Trendy;No;No;Yes;http://www.beautyandessex.com/;(212) 614-0146;89
iQB37FNqD_G5_QMrp9ovnw;Jadis;Jadis - Lower East Side - New York, NY;266;4;Restaurants, French, Nightlife, Bars, Wine Bars, METADATA;42 Rivington St (between Freeman Aly & Chrystie St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Thu 5 pm - 12 am Fri-Sat 5 pm - 2 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;No;Late Night, Dinner;Beer & Wine Only;Average;Casual;No;No;No;http://www.jadisnyc.com;(212) 254-1675;5
R-3R1CoMrttOaXlqdIqI4Q;Chloe 81;Chloe 81 - Lower East Side - New York, NY;37;2,5;Nightlife, Bars, METADATA;81 Ludlow St (between Broome St & Delancey St) New York, NY 10002 Neighborhood: Lower East Side;;;Yes;Street;;No;$$$;;;;;No;;;Full Bar;;;;;No;http://chloe81.com;(212) 677-0067;20
s_FB8wSF3wqgKCJMCgDqKg;The Bourgeois Pig;The Bourgeois Pig - East Village - New York, NY;462;4;Nightlife, Bars, Lounges, METADATA;111 E 7th St (between 1st Ave & Avenue A) New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Fri 6 pm - 2 am Sat-Sun 5 pm - 2 am;;Yes;Street;;No;$$;;;;;No;;;Beer & Wine Only;Average;Romantic, Intimate;No;;No;http://www.bourgeoispigny.com;(212) 475-2246;43
8KJ2u6lk4EgenQYCznkxgA;Abe & Arthur's;Abe & Arthur's - Chelsea - New York, NY;204;3,5;Restaurants, American (New), Nightlife, Bars, Lounges, METADATA;409 W 14th St (between 9th Ave & 14 St) New York, NY 10014 Neighborhoods: Chelsea, West Village, Meatpacking District;Mon 6 pm - 11 pm Tue 9 am - 11:30 pm Wed 9 am - 12 am Thu 9 am - 12:30 am Fri-Sat 9 am - 1 am Sun 9 am - 11 pm;No;Yes;Street;Dressy;Yes;$$$;Yes;No;No;Yes;No;No;Dinner;Full Bar;Loud;Trendy;No;No;Yes;http://www.abeandarthurs.com/;(646) 289-3930;54
mqzRBbxys-OCzXK5QCG33Q;La Caverna;La Caverna - Lower East Side - New York, NY;249;2,5;Nightlife, Bars, Restaurants, Mediterranean, METADATA;122-124 Rivington St New York, NY 10002 Neighborhood: Lower East Side;Tue-Wed, Sun 5 pm - 1 am Thu-Sat 5 pm - 4 am;No;Yes;Garage, Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;Free;Late Night;Full Bar;Very Loud;Divey;No;No;No;http://www.lacavernanyc.com;(212) 475-2126;16
Sta0h7yoD5wRMrrgSfpeBw;'inoteca;'inoteca - Lower East Side - New York, NY;535;4;Restaurants, Italian, Nightlife, Bars, Wine Bars, METADATA;98 Rivington St (between Orchard St & Ludlow St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Wed, Sun 12 pm - 1 am Thu-Sat 12 pm - 3 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;Yes;No;Dinner;Full Bar;Average;Trendy, Casual;No;No;No;http://www.inotecanyc.com;(212) 614-0473;43
qsb6H598JnCHdKscMg9T8w;Grape and Grain;Grape and Grain - East Village - New York, NY;172;4;Nightlife, Bars, Wine Bars, Restaurants, American (New), METADATA;620 E 6th St (between Avenue B & Avenue C) New York, NY 10009 Neighborhoods: East Village, Alphabet City;;No;Yes;Street;Casual;No;$$;Yes;No;No;Yes;No;No;Late Night, Dinner;Beer & Wine Only;Average;Romantic, Trendy, Casual, Intimate;No;;No;http://grapeandgrain.net/;(212) 420-0002;15
NXZFu7KHBrG02gzYneY5Xg;Ugly Kitchen;Ugly Kitchen - East Village - New York, NY;113;4;Nightlife, Bars, Restaurants, Asian Fusion, Argentine, METADATA;103 1st Ave (between 6th St & 7th St) New York, NY 10003 Neighborhood: East Village;Mon-Wed 5 pm - 3 am Thu-Sat 5 pm - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;;Yes;No;No;Dinner;Full Bar;Average;Trendy, Casual, Intimate;Yes;;;http://theuglykitchen.com;(212) 777-6677;8
RDhaYdyWDJWyBkH0T7URuQ;Barracuda;Barracuda - Chelsea - New York, NY;67;3,5;Nightlife, Bars, Gay Bars, METADATA;275 W 22nd St (between 7th Ave & 8th Ave) New York, NY 10011 Neighborhood: Chelsea;;;No;Street;;Yes;$$;;;;;No;;;Full Bar;Loud;;Yes;;No;;(212) 645-8613;7
a8CdwY4uFIP4nXkl4V5EEg;Little Branch;Little Branch - West Village - New York, NY;581;4;Nightlife, Bars, Lounges, METADATA;22 7th Ave S (between Carmine St & Leroy St) New York, NY 10014 Neighborhood: West Village;Mon-Sat 7 pm - 3 am;;No;Street;;No;$$$;;;;;No;;;Full Bar;Average;Intimate;No;;No;;(212) 929-4360;40
0v0uYzYlIbxD0lGTiXhG-g;The Morrell Wine Bar & Cafe;The Morrell Wine Bar & Cafe - Midtown West - New York, NY;81;3,5;Restaurants, Nightlife, Bars, Wine Bars, METADATA;1 Rockefeller Plz (between 48th St & 49th St) New York, NY 10020 Neighborhood: Midtown West;Mon-Sat 11:30 am - 11 pm Sun 12 pm - 4 pm;No;Yes;Street;Dressy;No;$$$;Yes;No;No;Yes;Yes;;;Full Bar;Average;;No;No;Yes;http://www.morrellwinebar.com;(212) 262-7700;7
1LIptXhtDh58vAA-QPFL4w;Cask Bar + Kitchen;Cask Bar + Kitchen - Midtown East - New York, NY;306;4;Nightlife, Bars, Restaurants, METADATA;167 E 33rd St (between Lexington Ave & 3rd Ave) New York, NY 10016 Neighborhoods: Midtown East, Murray Hill, Kips Bay;Mon-Fri 4 pm - 4 am Sat-Sun 11:30 am - 4 am;No;Yes;Garage, Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;Free;Dinner;Full Bar;Average;Casual;No;No;Yes;http://casknyc.com;(212) 300-4924;38
39Y5P5RYMuGJ4UTu3NxCjA;Rye House;Rye House - Flatiron - New York, NY;216;3,5;Nightlife, Bars, Restaurants, American (Traditional), METADATA;11 W 17th St (between 5th Ave & Avenue Of The Americas) New York, NY 10011 Neighborhood: Flatiron;Mon 12 pm - 11 pm Tue-Thu 12 pm - 1 am Fri 12 pm - 1:30 am Sat 11 am - 1:30 am Sun 11 am - 1 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;No;Dinner;Full Bar;Average;Trendy, Casual;Yes;;Yes;http://www.ryehousenyc.com;(212) 255-7260;11
yO789jYiXkMTxClKbS-EAA;Lenox Lounge;Lenox Lounge - Harlem - New York, NY;53;3,5;Nightlife, Bars, Lounges, Arts & Entertainment, Jazz & Blues, Restaurants, Soul Food, METADATA;288 Lenox Ave (between 124th St & 125th St) New York, NY 10027 Neighborhood: Harlem;;No;Yes;Street;Casual;Yes;$$$;;No;;Yes;No;No;;Full Bar;Average;;Yes;No;Yes;http://www.lenoxlounge.com;(212) 427-0253;13
CC5w3xoD2Kaxht671aSD1w;Ino Café & Wine Bar;Ino Café & Wine Bar - West Village - New York, NY;286;4;Nightlife, Bars, Wine Bars, Restaurants, Italian, METADATA;21 Bedford St (between Downing St & Houston St) New York, NY 10014 Neighborhood: West Village;Mon-Sun 9 am - 2 am;No;Yes;Street;Casual;No;$$;No;Yes;Yes;Yes;No;No;Late Night, Dinner;Beer & Wine Only;Average;Casual, Intimate;No;No;No;http://www.cafeino.com;(212) 989-5769;30
ohqZeuwInNokEj1f4_qUNw;Jimmy's No. 43;Jimmy's No. 43 - East Village - New York, NY;260;3,5;Nightlife, Bars, METADATA;43 E 7th St (between 2nd Ave & Taras Shevchenko Pl) New York, NY 10003 Neighborhood: East Village;Mon-Thu, Sun 12 pm - 2 am Fri-Sat 12 pm - 4 am;;Yes;Street;;Yes;$$;;;;;No;;;Beer & Wine Only;Average;Casual;No;;No;http://www.jimmysno43.com;(212) 982-3006;28
_KIjhnsaui-wF9OePRZ5NA;Gottino;Gottino - West Village - New York, NY;138;4;Nightlife, Bars, Wine Bars, Restaurants, Italian, METADATA;52 Greenwich Ave (between Charles St & Perry St) New York, NY 10011 Neighborhood: West Village;Mon-Fri 8 am - 2 am Sat-Sun 10 am - 2 am;No;Yes;Street;Casual;No;$$;No;No;No;Yes;Yes;Free;Dinner, Brunch;Beer & Wine Only;Average;Casual, Intimate;No;No;No;http://www.ilmiogottino.com;(212) 633-2590;19
FPuOTMD-dmXTFz3rUsEkMg;Ichi Umi;Ichi Umi - Midtown East - New York, NY;403;3,5;Restaurants, Japanese, Nightlife, Bars, Lounges, Buffets, METADATA;6 E 32nd St (between 5th Ave & Madison Ave) New York, NY 10016 Neighborhood: Midtown East;;Yes;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;No;Lunch, Dinner;Full Bar;Average;Casual;No;No;Yes;http://www.ichiumi.com;(212) 725-1333;81
NMuZQuK6UU32VlSF6khh0w;Stout NYC;Stout NYC - Midtown West - New York, NY;407;3,5;Restaurants, Irish, Nightlife, Bars, Pubs, American (Traditional), METADATA;133 W 33rd St (between Avenue Of The Americas & West 33rd St) New York, NY 10001 Neighborhood: Midtown West;Mon, Sun 11:30 am - 2 am Tue 11:30 am - 3 am Wed-Sat 11:30 am - 4 am;No;Yes;Garage, Street;Casual;Yes;$$;Yes;No;Yes;Yes;No;Free;Late Night, Dinner;Full Bar;Loud;Casual;Yes;No;Yes;http://www.stoutnyc.com;(212) 629-6191;38
XghOzJn16M-nvaKMOdC5og;Verlaine;Verlaine - Lower East Side - New York, NY;628;4;Nightlife, Bars, Restaurants, Tapas/Small Plates, METADATA;110 Rivington St (between Essex St & Ludlow St) New York, NY 10002 Neighborhood: Lower East Side;Mon, Sun 5 pm - 1 am Tue-Wed 5 pm - 2 am Thu-Sat 5 pm - 4 am;No;Yes;Street;Casual;Yes;$$;Yes;No;No;Yes;No;No;Late Night, Dinner;Full Bar;Average;Trendy;No;No;Yes;http://verlainenyc.com;(212) 614-2494;27
S8ZBTrixVPZQwOKUo_3NCQ;Spur Tree;Spur Tree - Lower East Side - New York, NY;144;3,5;Nightlife, Bars, Lounges, Restaurants, Caribbean, Asian Fusion, METADATA;76 Orchard St (between Broome St & Grand St) New York, NY 10002 Neighborhood: Lower East Side;Mon-Wed 6 pm - 12 am Thu-Sat 6 pm - 2 am Sun 2 pm - 12 am;No;Yes;Street;Casual;No;$$;Yes;No;Yes;Yes;No;No;Dinner;Beer & Wine Only;Average;Romantic, Trendy, Intimate;No;Yes;Yes;http://www.spurtreelounge.com;(212) 477-9977;47
OL0tLwE5Er1JX2dtEjjerg;Rose Bar;Rose Bar - Gramercy - New York, NY;127;4;Nightlife, Bars, Lounges, METADATA;Gramercy Park Hotel 2 Lexington Ave New York, NY 10010 Neighborhoods: Gramercy, Flatiron;Mon-Sun 5 pm - 1 am;;Yes;Street, Valet;;Yes;$$$$;;;;;No;;;Full Bar;Average;Romantic, Trendy;No;;Yes;http://www.gramercyparkhotel.com;(212) 920-3300;12
eZrjxrfeK3OP2sFR3CFfWA;Nikki Beach Midtown;Nikki Beach Midtown - CLOSED - Midtown East - New York, NY;91;3;Restaurants, Asian Fusion, Nightlife, Bars, Lounges, Mediterranean, METADATA;151 E 50th St New York, NY 10021 Neighborhood: Midtown East;;No;Yes;Street;Dressy;Yes;$$$;Yes;No;No;Yes;No;;Late Night;Full Bar;Very Loud;Trendy;No;;Yes;http://nikkimidtown.net/;(212) 753-1144;13
4nxV0taqo0i9mrutjsPM4A;Butter Restaurant;Butter Restaurant - NoHo - New York, NY;551;3,5;Restaurants, French, Nightlife, Bars, Lounges, METADATA;415 Lafayette St (between 4th St & Astor Pl) New York, NY 10003 Neighborhood: NoHo;Mon, Fri-Sat 5:30 pm - 3 am Tue-Thu 5:30 pm - 11 pm;No;Yes;Street;Dressy;Yes;$$$;Yes;No;No;Yes;No;No;Dinner;Full Bar;Average;Romantic, Classy, Trendy, Upscale;No;;Yes;http://www.butterrestaurant.com;(212) 253-2828;99
OmgYgPGvf0a8Gz_jWEpLFQ;The Standard, High Line;The Standard, High Line - West Village - New York, NY;150;3,5;Event Planning & Services, Hotels, Hotels & Travel, Nightlife, Bars, METADATA;848 Washington St (between 13th St & Little W 12th St) New York, NY 10014 Neighborhoods: West Village, Meatpacking District;;;Yes;Valet;;Yes;$$$;;;;;Yes;Free;;Full Bar;Loud;Trendy;Yes;;Yes;http://www.standardhotels.com/new-…;(212) 645-4646;26
FSJNgLDmyHKjlIyfrgG-BA;G-50 Bar & Grill;G-50 Bar & Grill - Midtown East - New York, NY;35;3,5;Nightlife, Bars, Restaurants, American (Traditional), METADATA;208 E 50th St (between 2nd Ave & 3rd Ave) New York, NY 10022 Neighborhood: Midtown East;Mon-Wed 12 pm - 1 am Thu-Fri 12 pm - 2 am Sat 11 am - 2 am Sun 11 am - 10 pm;No;Yes;;Casual;Yes;$$;Yes;No;Yes;Yes;No;No;Dinner;Full Bar;Average;Trendy;;;;;(212) 888-1788;8
AjT8qhnMd8mKsxaLFOyvgA;In Vino;In Vino - East Village - New York, NY;306;4;Nightlife, Bars, Wine Bars, Restaurants, Italian, METADATA;215 E 4th St (between Avenue B & Avenue A) New York, NY 10009 Neighborhoods: East Village, Alphabet City;Mon-Thu, Sun 5 pm - 11 pm Fri-Sat 5 pm - 12 am Sat-Sun 11 am - 4 pm;No;Yes;Street;Casual;No;$$$;Yes;No;Yes;Yes;No;No;Dinner;Beer & Wine Only;Average;Romantic;No;No;Yes;http://www.invino-ny.com/;(212) 539-1011;16
Z2sNzskjS8Ck0plppRBJIg;Ed's Lobster Bar;Ed's Lobster Bar - SoHo - New York, NY;374;4;Restaurants, Seafood, Diners, Nightlife, Bars, METADATA;222 Lafayette St (between Kenmare St & Spring St) New York, NY 10012 Neighborhood: SoHo;Mon-Fri 12 pm - 3 pm Mon-Thu 5 pm - 11 pm Fri 5 pm - 12 am Sat 12 pm - 12 am Sun 12 pm - 9 pm;No;Yes;Street;Casual;No;$$$;No;Yes;Yes;Yes;No;No;Dinner;Full Bar;Average;Casual;No;No;Yes;http://www.lobsterbarnyc.com/;(212) 343-3236;36
